participant,modality,response,response_c,rt,n_exposure,afc_loops,prime,target,pair,trial,loop,final_loop
1019,ortho,correct,1,1225.852585,6,2,butelka,prelata,butelka-prelata,32,1,not-last
1019,image,correct,1,1230.376709,6,2,kaczka,izodo,kaczka-izodo,33,1,not-last
1019,ortho,correct,1,1233.44348,6,2,papryka,pekom,papryka-pekom,34,1,not-last
1019,ortho,correct,1,1237.233938,6,2,koza,nanoch,koza-nanoch,35,1,not-last
1019,ortho,correct,1,1239.98984,6,2,mewa,ezaja,mewa-ezaja,36,1,not-last
1019,ortho,correct,1,1245.869643,6,2,skarpetka,techar,skarpetka-techar,37,1,not-last
1019,ortho,correct,1,1253.939494,6,2,oko,rojon,oko-rojon,38,1,not-last
1019,ortho,correct,1,1256.359051,6,2,owca,tanek,owca-tanek,39,1,not-last
1019,ortho,correct,1,1260.621827,6,2,indyk,rocepra,indyk-rocepra,40,1,not-last
1019,ortho,correct,1,1263.958378,6,2,cebula,seranak,cebula-seranak,41,2,last
1019,image,correct,1,1269.028255,6,2,lustro,ota,lustro-ota,42,2,last
1019,ortho,correct,1,1272.216594,6,2,kotwica,deba,kotwica-deba,43,2,last
1019,ortho,correct,1,1275.504643,6,2,ziemniak,beler,ziemniak-beler,44,2,last
1019,image,correct,1,1279.679701,6,2,palec,nedonim,palec-nedonim,45,2,last
1019,ortho,correct,1,1282.480429,6,2,stopa,pakosta,stopa-pakosta,46,2,last
1019,ortho,correct,1,1285.669574,6,2,krawat,lalum,krawat-lalum,47,2,last
1019,image,correct,1,1289.210763,6,2,jajko,ostana,jajko-ostana,48,2,last
1019,ortho,correct,1,1292.570812,6,2,gazeta,staca,gazeta-staca,49,2,last
1019,image,correct,1,1295.825708,6,2,papuga,nuketo,papuga-nuketo,50,2,last
1019,image,correct,1,1298.99111,6,2,winda,badipret,winda-badipret,51,2,last
1019,image,correct,1,1301.856389,6,2,krowa,obir,krowa-obir,52,2,last
1019,image,correct,1,1304.587098,6,2,wyspa,lakob,wyspa-lakob,53,2,last
1019,image,correct,1,1307.310925,6,2,dzwonek,owiza,dzwonek-owiza,54,2,last
1019,image,correct,1,1310.436482,6,2,torba,wema,torba-wema,55,2,last
1019,ortho,correct,1,1313.164457,6,2,cytryna,uwa,cytryna-uwa,56,2,last
1019,image,correct,1,1316.193295,6,2,ryba,debota,ryba-debota,57,2,last
1019,image,correct,1,1319.819949,6,2,lotnisko,nalet,lotnisko-nalet,58,2,last
1019,image,correct,1,1322.671334,6,2,lalka,tobyla,lalka-tobyla,59,2,last
1019,image,correct,1,1325.540953,6,2,dynia,alo,dynia-alo,60,2,last
1019,image,correct,1,1328.988478,6,2,kolano,josta,kolano-josta,61,2,last
1019,image,correct,1,1334.003537,6,2,ucho,abuset,ucho-abuset,62,2,last
1019,ortho,correct,1,1336.779107,6,2,silnik,sawiko,silnik-sawiko,63,2,last
1019,image,correct,1,1339.760157,6,2,foka,stotewal,foka-stotewal,64,2,last
1019,ortho,correct,1,1342.861353,6,2,homar,fena,homar-fena,65,2,last
1019,ortho,correct,1,1346.141209,6,2,samolot,sodem,samolot-sodem,66,2,last
1019,ortho,correct,1,1353.922797,6,2,osa,lazin,osa-lazin,67,2,last
1019,ortho,correct,1,1357.402866,6,2,zegarek,chepra,zegarek-chepra,68,2,last
1019,ortho,correct,1,1362.155952,6,2,butelka,prelata,butelka-prelata,69,2,last
1019,ortho,correct,1,1365.342626,6,2,papryka,pekom,papryka-pekom,70,2,last
1019,image,correct,1,1368.625497,6,2,fartuch,waben,fartuch-waben,71,2,last
1019,ortho,correct,1,1372.429132,6,2,koza,nanoch,koza-nanoch,72,2,last
1019,ortho,correct,1,1375.787998,6,2,mewa,ezaja,mewa-ezaja,73,2,last
1019,image,correct,1,1379.297378,6,2,kapelusz,abedo,kapelusz-abedo,74,2,last
1019,ortho,correct,1,1382.177897,6,2,skarpetka,techar,skarpetka-techar,75,2,last
1019,ortho,correct,1,1387.269824,6,2,oko,rojon,oko-rojon,76,2,last
1019,image,correct,1,1390.294704,6,2,parasol,honisa,parasol-honisa,77,2,last
1019,image,correct,1,1393.771538,6,2,kaczka,izodo,kaczka-izodo,78,2,last
1019,ortho,correct,1,1397.385691,6,2,owca,tanek,owca-tanek,79,2,last
1019,ortho,correct,1,1400.272044,6,2,indyk,rocepra,indyk-rocepra,80,2,last
1020,image,correct,1,1377.671428,6,2,lustro,ota,lustro-ota,1,1,not-last
1020,image,correct,1,1381.806106,6,2,palec,nedonim,palec-nedonim,2,1,not-last
1020,image,correct,1,1384.951895,6,2,jajko,ostana,jajko-ostana,3,1,not-last
1020,image,correct,1,1390.69819,6,2,papuga,nuketo,papuga-nuketo,4,1,not-last
1020,image,correct,1,1394.461928,6,2,winda,badipret,winda-badipret,5,1,not-last
1020,image,correct,1,1397.420969,6,2,krowa,obir,krowa-obir,6,1,not-last
1020,image,correct,1,1399.967215,6,2,wyspa,lakob,wyspa-lakob,7,1,not-last
1020,ortho,correct,1,1402.927723,6,2,cebula,seranak,cebula-seranak,8,1,not-last
1020,ortho,correct,1,1405.70786,6,2,kotwica,deba,kotwica-deba,9,1,not-last
1020,ortho,correct,1,1408.104954,6,2,ziemniak,beler,ziemniak-beler,10,1,not-last
1020,ortho,correct,1,1412.877557,6,2,stopa,pakosta,stopa-pakosta,11,1,not-last
1020,image,correct,1,1417.693529,6,2,dzwonek,owiza,dzwonek-owiza,12,1,not-last
1020,image,correct,1,1421.066381,6,2,torba,wema,torba-wema,13,1,not-last
1020,ortho,correct,1,1423.943901,6,2,krawat,lalum,krawat-lalum,14,1,not-last
1020,image,correct,1,1427.077798,6,2,ryba,debota,ryba-debota,15,1,not-last
1020,ortho,correct,1,1430.705935,6,2,gazeta,staca,gazeta-staca,16,1,not-last
1020,ortho,correct,1,1436.983667,6,2,cytryna,uwa,cytryna-uwa,17,1,not-last
1020,ortho,correct,1,1440.280284,6,2,silnik,sawiko,silnik-sawiko,18,1,not-last
1020,image,correct,1,1442.871943,6,2,lotnisko,nalet,lotnisko-nalet,19,1,not-last
1020,ortho,correct,1,1446.014316,6,2,homar,fena,homar-fena,20,1,not-last
1020,ortho,correct,1,1450.548615,6,2,samolot,sodem,samolot-sodem,21,1,not-last
1020,image,correct,1,1454.353376,6,2,lalka,tobyla,lalka-tobyla,22,1,not-last
1020,image,correct,1,1458.011566,6,2,dynia,alo,dynia-alo,23,1,not-last
1020,ortho,correct,1,1461.714294,6,2,osa,lazin,osa-lazin,24,1,not-last
1020,image,correct,1,1464.570658,6,2,kolano,josta,kolano-josta,25,1,not-last
1020,image,correct,1,1467.500333,6,2,ucho,abuset,ucho-abuset,26,1,not-last
1020,image,correct,1,1471.172516,6,2,foka,stotewal,foka-stotewal,27,1,not-last
1020,image,correct,1,1474.0026,6,2,fartuch,waben,fartuch-waben,28,1,not-last
1020,image,correct,1,1477.563046,6,2,kapelusz,abedo,kapelusz-abedo,29,1,not-last
1020,ortho,correct,1,1480.652305,6,2,zegarek,chepra,zegarek-chepra,30,1,not-last
1020,ortho,correct,1,1484.245291,6,2,butelka,prelata,butelka-prelata,31,1,not-last
1020,ortho,correct,1,1487.194778,6,2,papryka,pekom,papryka-pekom,32,1,not-last
1020,ortho,correct,1,1490.820353,6,2,koza,nanoch,koza-nanoch,33,1,not-last
1020,image,correct,1,1493.538531,6,2,parasol,honisa,parasol-honisa,34,1,not-last
1020,ortho,correct,1,1497.028657,6,2,mewa,ezaja,mewa-ezaja,35,1,not-last
1020,ortho,correct,1,1504.085248,6,2,skarpetka,techar,skarpetka-techar,36,1,not-last
1020,image,correct,1,1508.093506,6,2,kaczka,izodo,kaczka-izodo,37,1,not-last
1020,ortho,correct,1,1514.369905,6,2,oko,rojon,oko-rojon,38,1,not-last
1020,ortho,correct,1,1517.762987,6,2,owca,tanek,owca-tanek,39,1,not-last
1020,ortho,correct,1,1521.11199,6,2,indyk,rocepra,indyk-rocepra,40,1,not-last
1020,image,correct,1,1524.39429,6,2,lustro,ota,lustro-ota,41,2,last
1020,image,correct,1,1529.054545,6,2,palec,nedonim,palec-nedonim,42,2,last
1020,ortho,correct,1,1534.157691,6,2,cebula,seranak,cebula-seranak,43,2,last
1020,ortho,correct,1,1540.717181,6,2,kotwica,deba,kotwica-deba,44,2,last
1020,ortho,correct,1,1543.104747,6,2,ziemniak,beler,ziemniak-beler,45,2,last
1020,image,correct,1,1546.159164,6,2,jajko,ostana,jajko-ostana,46,2,last
1020,image,correct,1,1551.378194,6,2,papuga,nuketo,papuga-nuketo,47,2,last
1020,ortho,correct,1,1556.178664,6,2,stopa,pakosta,stopa-pakosta,48,2,last
1020,image,correct,1,1562.085298,6,2,winda,badipret,winda-badipret,49,2,last
1020,ortho,correct,1,1564.554299,6,2,krawat,lalum,krawat-lalum,50,2,last
1020,image,correct,1,1567.658553,6,2,krowa,obir,krowa-obir,51,2,last
1020,image,correct,1,1570.149575,6,2,wyspa,lakob,wyspa-lakob,52,2,last
1020,ortho,correct,1,1573.730631,6,2,gazeta,staca,gazeta-staca,53,2,last
1020,ortho,correct,1,1578.600619,6,2,cytryna,uwa,cytryna-uwa,54,2,last
1020,image,correct,1,1584.638381,6,2,dzwonek,owiza,dzwonek-owiza,55,2,last
1020,ortho,correct,1,1587.615028,6,2,silnik,sawiko,silnik-sawiko,56,2,last
1020,ortho,correct,1,1591.297795,6,2,homar,fena,homar-fena,57,2,last
1020,ortho,correct,1,1595.34343,6,2,samolot,sodem,samolot-sodem,58,2,last
1020,ortho,correct,1,1599.425717,6,2,osa,lazin,osa-lazin,59,2,last
1020,image,correct,1,1602.372089,6,2,torba,wema,torba-wema,60,2,last
1020,ortho,correct,1,1605.374246,6,2,zegarek,chepra,zegarek-chepra,61,2,last
1020,image,correct,1,1607.959908,6,2,ryba,debota,ryba-debota,62,2,last
1020,ortho,correct,1,1610.859163,6,2,butelka,prelata,butelka-prelata,63,2,last
1020,image,correct,1,1614.243455,6,2,lotnisko,nalet,lotnisko-nalet,64,2,last
1020,image,correct,1,1617.330805,6,2,lalka,tobyla,lalka-tobyla,65,2,last
1020,image,correct,1,1621.342626,6,2,dynia,alo,dynia-alo,66,2,last
1020,image,correct,1,1623.785992,6,2,kolano,josta,kolano-josta,67,2,last
1020,ortho,correct,1,1626.639351,6,2,papryka,pekom,papryka-pekom,68,2,last
1020,image,correct,1,1629.672309,6,2,ucho,abuset,ucho-abuset,69,2,last
1020,ortho,correct,1,1632.415737,6,2,koza,nanoch,koza-nanoch,70,2,last
1020,image,correct,1,1635.025275,6,2,foka,stotewal,foka-stotewal,71,2,last
1020,image,correct,1,1637.541834,6,2,fartuch,waben,fartuch-waben,72,2,last
1020,ortho,correct,1,1641.069069,6,2,mewa,ezaja,mewa-ezaja,73,2,last
1020,image,correct,1,1644.206682,6,2,kapelusz,abedo,kapelusz-abedo,74,2,last
1020,ortho,correct,1,1646.537508,6,2,skarpetka,techar,skarpetka-techar,75,2,last
1020,image,correct,1,1649.691034,6,2,parasol,honisa,parasol-honisa,76,2,last
1020,image,correct,1,1652.075155,6,2,kaczka,izodo,kaczka-izodo,77,2,last
1020,ortho,correct,1,1655.084325,6,2,oko,rojon,oko-rojon,78,2,last
1020,ortho,correct,1,1657.511561,6,2,owca,tanek,owca-tanek,79,2,last
1020,ortho,correct,1,1660.343193,6,2,indyk,rocepra,indyk-rocepra,80,2,last
1021,image,correct,1,1241.155093,9,5,lustro,ota,lustro-ota,1,1,not-last
1021,image,correct,1,1247.250387,9,5,lustro,ota,lustro-ota,2,1,not-last
1021,image,correct,1,1250.423239,9,5,palec,nedonim,palec-nedonim,3,1,not-last
1021,image,correct,1,1253.029898,9,5,palec,nedonim,palec-nedonim,4,1,not-last
1021,image,correct,1,1255.868729,9,5,jajko,ostana,jajko-ostana,5,1,not-last
1021,image,correct,1,1259.053231,9,5,jajko,ostana,jajko-ostana,6,1,not-last
1021,ortho,incorrect,0,1261.588987,9,5,papuga,nuketo,papuga-nuketo,7,1,not-last
1021,image,correct,1,1271.772038,9,5,papuga,nuketo,papuga-nuketo,8,1,not-last
1021,ortho,correct,1,1277.496866,9,5,winda,badipret,winda-badipret,9,1,not-last
1021,image,correct,1,1281.632139,9,5,winda,badipret,winda-badipret,10,1,not-last
1021,ortho,incorrect,0,1287.773164,9,5,krowa,obir,krowa-obir,11,1,not-last
1021,image,correct,1,1297.218006,9,5,krowa,obir,krowa-obir,12,1,not-last
1021,image,correct,1,1302.008462,9,5,cebula,seranak,cebula-seranak,13,1,not-last
1021,ortho,correct,1,1305.374434,9,5,cebula,seranak,cebula-seranak,14,1,not-last
1021,ortho,correct,1,1311.735039,9,5,wyspa,lakob,wyspa-lakob,15,1,not-last
1021,ortho,correct,1,1316.031703,9,5,wyspa,lakob,wyspa-lakob,16,1,not-last
1021,ortho,incorrect,0,1320.492063,9,5,kotwica,deba,kotwica-deba,17,1,not-last
1021,ortho,correct,1,1329.828687,9,5,kotwica,deba,kotwica-deba,18,1,not-last
1021,ortho,correct,1,1333.514828,9,5,dzwonek,owiza,dzwonek-owiza,19,1,not-last
1021,ortho,correct,1,1336.258117,9,5,dzwonek,owiza,dzwonek-owiza,20,1,not-last
1021,image,correct,1,1339.890849,9,5,ziemniak,beler,ziemniak-beler,21,1,not-last
1021,image,correct,1,1342.658254,9,5,ziemniak,beler,ziemniak-beler,22,1,not-last
1021,ortho,correct,1,1345.785914,9,5,torba,wema,torba-wema,23,1,not-last
1021,ortho,correct,1,1352.218526,9,5,torba,wema,torba-wema,24,1,not-last
1021,ortho,correct,1,1356.612838,9,5,ryba,debota,ryba-debota,25,1,not-last
1021,image,correct,1,1362.448286,9,5,ryba,debota,ryba-debota,26,1,not-last
1021,image,correct,1,1365.021962,9,5,stopa,pakosta,stopa-pakosta,27,1,not-last
1021,ortho,correct,1,1367.488395,9,5,stopa,pakosta,stopa-pakosta,28,1,not-last
1021,ortho,correct,1,1370.766702,9,5,krawat,lalum,krawat-lalum,29,1,not-last
1021,image,correct,1,1376.322134,9,5,krawat,lalum,krawat-lalum,30,1,not-last
1021,ortho,correct,1,1379.391967,9,5,gazeta,staca,gazeta-staca,31,1,not-last
1021,image,correct,1,1382.935407,9,5,gazeta,staca,gazeta-staca,32,1,not-last
1021,ortho,incorrect,0,1385.54548,9,5,cytryna,uwa,cytryna-uwa,33,1,not-last
1021,ortho,correct,1,1391.924842,9,5,cytryna,uwa,cytryna-uwa,34,1,not-last
1021,image,correct,1,1395.995764,9,5,silnik,sawiko,silnik-sawiko,35,1,not-last
1021,image,correct,1,1398.66753,9,5,silnik,sawiko,silnik-sawiko,36,1,not-last
1021,image,correct,1,1401.516944,9,5,homar,fena,homar-fena,37,1,not-last
1021,ortho,incorrect,0,1403.821071,9,5,homar,fena,homar-fena,38,1,not-last
1021,image,correct,1,1414.054106,9,5,samolot,sodem,samolot-sodem,39,1,not-last
1021,ortho,incorrect,0,1417.764171,9,5,samolot,sodem,samolot-sodem,40,1,not-last
1021,image,correct,1,1424.155673,9,5,lotnisko,nalet,lotnisko-nalet,41,2,not-last
1021,ortho,incorrect,0,1426.985995,9,5,lotnisko,nalet,lotnisko-nalet,42,2,not-last
1021,image,correct,1,1436.877376,9,5,lalka,tobyla,lalka-tobyla,43,2,not-last
1021,image,correct,1,1439.938768,9,5,lalka,tobyla,lalka-tobyla,44,2,not-last
1021,ortho,correct,1,1442.845657,9,5,osa,lazin,osa-lazin,45,2,not-last
1021,ortho,incorrect,0,1445.671652,9,5,osa,lazin,osa-lazin,46,2,not-last
1021,ortho,correct,1,1457.200181,9,5,zegarek,chepra,zegarek-chepra,47,2,not-last
1021,ortho,correct,1,1461.507508,9,5,zegarek,chepra,zegarek-chepra,48,2,not-last
1021,ortho,correct,1,1464.82425,9,5,butelka,prelata,butelka-prelata,49,2,not-last
1021,image,correct,1,1468.155893,9,5,butelka,prelata,butelka-prelata,50,2,not-last
1021,ortho,correct,1,1471.005765,9,5,dynia,alo,dynia-alo,51,2,not-last
1021,image,correct,1,1483.985875,9,5,dynia,alo,dynia-alo,52,2,not-last
1021,image,correct,1,1487.726678,9,5,kolano,josta,kolano-josta,53,2,not-last
1021,image,correct,1,1490.102417,9,5,kolano,josta,kolano-josta,54,2,not-last
1021,image,correct,1,1493.465872,9,5,papryka,pekom,papryka-pekom,55,2,not-last
1021,image,correct,1,1496.978583,9,5,papryka,pekom,papryka-pekom,56,2,not-last
1021,ortho,correct,1,1499.040616,9,5,koza,nanoch,koza-nanoch,57,2,not-last
1021,ortho,correct,1,1502.180588,9,5,koza,nanoch,koza-nanoch,58,2,not-last
1021,ortho,correct,1,1504.44317,9,5,ucho,abuset,ucho-abuset,59,2,not-last
1021,ortho,correct,1,1508.774612,9,5,ucho,abuset,ucho-abuset,60,2,not-last
1021,ortho,correct,1,1517.897067,9,5,mewa,ezaja,mewa-ezaja,61,2,not-last
1021,ortho,correct,1,1521.531339,9,5,mewa,ezaja,mewa-ezaja,62,2,not-last
1021,ortho,correct,1,1524.628324,9,5,foka,stotewal,foka-stotewal,63,2,not-last
1021,image,correct,1,1527.833001,9,5,foka,stotewal,foka-stotewal,64,2,not-last
1021,image,correct,1,1530.581465,9,5,skarpetka,techar,skarpetka-techar,65,2,not-last
1021,ortho,correct,1,1533.024133,9,5,skarpetka,techar,skarpetka-techar,66,2,not-last
1021,ortho,correct,1,1536.762322,9,5,oko,rojon,oko-rojon,67,2,not-last
1021,ortho,correct,1,1540.625642,9,5,oko,rojon,oko-rojon,68,2,not-last
1021,ortho,correct,1,1546.560984,9,5,fartuch,waben,fartuch-waben,69,2,not-last
1021,image,correct,1,1548.979002,9,5,fartuch,waben,fartuch-waben,70,2,not-last
1021,ortho,incorrect,0,1552.040773,9,5,kapelusz,abedo,kapelusz-abedo,71,2,not-last
1021,ortho,correct,1,1560.683434,9,5,kapelusz,abedo,kapelusz-abedo,72,2,not-last
1021,image,correct,1,1567.680631,9,5,parasol,honisa,parasol-honisa,73,2,not-last
1021,image,correct,1,1569.785321,9,5,parasol,honisa,parasol-honisa,74,2,not-last
1021,image,correct,1,1572.423388,9,5,owca,tanek,owca-tanek,75,2,not-last
1021,image,correct,1,1574.446933,9,5,owca,tanek,owca-tanek,76,2,not-last
1021,image,correct,1,1577.432519,9,5,kaczka,izodo,kaczka-izodo,77,2,not-last
1021,image,correct,1,1579.561219,9,5,kaczka,izodo,kaczka-izodo,78,2,not-last
1021,image,correct,1,1582.489189,9,5,indyk,rocepra,indyk-rocepra,79,2,not-last
1021,image,correct,1,1585.136339,9,5,indyk,rocepra,indyk-rocepra,80,2,not-last
1021,ortho,correct,1,1587.829271,9,5,lustro,ota,lustro-ota,81,3,not-last
1021,ortho,correct,1,1604.609849,9,5,cebula,seranak,cebula-seranak,82,3,not-last
1021,ortho,correct,1,1607.153473,9,5,palec,nedonim,palec-nedonim,83,3,not-last
1021,ortho,correct,1,1614.818184,9,5,jajko,ostana,jajko-ostana,84,3,not-last
1021,ortho,correct,1,1619.091348,9,5,kotwica,deba,kotwica-deba,85,3,not-last
1021,image,correct,1,1621.692144,9,5,ziemniak,beler,ziemniak-beler,86,3,not-last
1021,ortho,correct,1,1623.611752,9,5,stopa,pakosta,stopa-pakosta,87,3,not-last
1021,ortho,correct,1,1627.504132,9,5,krawat,lalum,krawat-lalum,88,3,not-last
1021,ortho,correct,1,1632.480361,9,5,gazeta,staca,gazeta-staca,89,3,not-last
1021,image,correct,1,1634.766265,9,5,papuga,nuketo,papuga-nuketo,90,3,not-last
1021,image,correct,1,1637.108591,9,5,cytryna,uwa,cytryna-uwa,91,3,not-last
1021,ortho,correct,1,1640.160278,9,5,winda,badipret,winda-badipret,92,3,not-last
1021,ortho,correct,1,1642.593188,9,5,krowa,obir,krowa-obir,93,3,not-last
1021,ortho,incorrect,0,1646.491734,9,5,wyspa,lakob,wyspa-lakob,94,3,not-last
1021,ortho,correct,1,1660.539733,9,5,dzwonek,owiza,dzwonek-owiza,95,3,not-last
1021,ortho,correct,1,1667.065565,9,5,torba,wema,torba-wema,96,3,not-last
1021,ortho,correct,1,1670.28212,9,5,silnik,sawiko,silnik-sawiko,97,3,not-last
1021,ortho,correct,1,1672.593506,9,5,homar,fena,homar-fena,98,3,not-last
1021,image,correct,1,1675.310075,9,5,samolot,sodem,samolot-sodem,99,3,not-last
1021,ortho,correct,1,1678.459065,9,5,osa,lazin,osa-lazin,100,3,not-last
1021,image,correct,1,1680.920859,9,5,zegarek,chepra,zegarek-chepra,101,3,not-last
1021,image,correct,1,1683.013033,9,5,butelka,prelata,butelka-prelata,102,3,not-last
1021,ortho,correct,1,1685.419011,9,5,papryka,pekom,papryka-pekom,103,3,not-last
1021,ortho,correct,1,1698.128749,9,5,ryba,debota,ryba-debota,104,3,not-last
1021,image,correct,1,1700.71007,9,5,lotnisko,nalet,lotnisko-nalet,105,3,not-last
1021,ortho,incorrect,0,1702.998956,9,5,koza,nanoch,koza-nanoch,106,3,not-last
1021,ortho,correct,1,1712.321813,9,5,mewa,ezaja,mewa-ezaja,107,3,not-last
1021,image,correct,1,1720.821556,9,5,skarpetka,techar,skarpetka-techar,108,3,not-last
1021,image,correct,1,1724.289402,9,5,oko,rojon,oko-rojon,109,3,not-last
1021,image,correct,1,1726.422284,9,5,lalka,tobyla,lalka-tobyla,110,3,not-last
1021,image,correct,1,1728.57315,9,5,owca,tanek,owca-tanek,111,3,not-last
1021,image,correct,1,1730.635783,9,5,indyk,rocepra,indyk-rocepra,112,3,not-last
1021,image,correct,1,1732.864379,9,5,dynia,alo,dynia-alo,113,3,not-last
1021,image,correct,1,1734.955701,9,5,kolano,josta,kolano-josta,114,3,not-last
1021,image,correct,1,1737.370547,9,5,ucho,abuset,ucho-abuset,115,3,not-last
1021,image,correct,1,1739.819673,9,5,foka,stotewal,foka-stotewal,116,3,not-last
1021,image,correct,1,1742.003574,9,5,fartuch,waben,fartuch-waben,117,3,not-last
1021,image,correct,1,1744.012388,9,5,kapelusz,abedo,kapelusz-abedo,118,3,not-last
1021,image,correct,1,1746.02444,9,5,parasol,honisa,parasol-honisa,119,3,not-last
1021,image,correct,1,1748.390066,9,5,kaczka,izodo,kaczka-izodo,120,3,not-last
1021,ortho,correct,1,1751.514605,9,5,cebula,seranak,cebula-seranak,121,4,not-last
1021,image,correct,1,1772.830477,9,5,kotwica,deba,kotwica-deba,122,4,not-last
1021,image,correct,1,1775.715749,9,5,ziemniak,beler,ziemniak-beler,123,4,not-last
1021,image,correct,1,1778.825926,9,5,stopa,pakosta,stopa-pakosta,124,4,not-last
1021,ortho,correct,1,1781.456605,9,5,krawat,lalum,krawat-lalum,125,4,not-last
1021,image,correct,1,1783.604889,9,5,lustro,ota,lustro-ota,126,4,not-last
1021,image,correct,1,1787.821938,9,5,gazeta,staca,gazeta-staca,127,4,not-last
1021,image,correct,1,1790.145635,9,5,cytryna,uwa,cytryna-uwa,128,4,not-last
1021,ortho,incorrect,0,1792.577098,9,5,silnik,sawiko,silnik-sawiko,129,4,not-last
1021,image,correct,1,1799.863135,9,5,palec,nedonim,palec-nedonim,130,4,not-last
1021,image,correct,1,1805.124659,9,5,jajko,ostana,jajko-ostana,131,4,not-last
1021,ortho,correct,1,1807.758013,9,5,homar,fena,homar-fena,132,4,not-last
1021,ortho,correct,1,1810.874605,9,5,samolot,sodem,samolot-sodem,133,4,not-last
1021,ortho,correct,1,1813.429763,9,5,osa,lazin,osa-lazin,134,4,not-last
1021,image,correct,1,1815.779836,9,5,zegarek,chepra,zegarek-chepra,135,4,not-last
1021,image,correct,1,1818.364627,9,5,butelka,prelata,butelka-prelata,136,4,not-last
1021,ortho,correct,1,1820.475611,9,5,papryka,pekom,papryka-pekom,137,4,not-last
1021,image,correct,1,1822.944945,9,5,koza,nanoch,koza-nanoch,138,4,not-last
1021,ortho,correct,1,1824.875394,9,5,papuga,nuketo,papuga-nuketo,139,4,not-last
1021,ortho,correct,1,1827.810671,9,5,mewa,ezaja,mewa-ezaja,140,4,not-last
1021,image,correct,1,1830.003856,9,5,winda,badipret,winda-badipret,141,4,not-last
1021,ortho,correct,1,1832.254779,9,5,krowa,obir,krowa-obir,142,4,not-last
1021,image,correct,1,1835.158126,9,5,skarpetka,techar,skarpetka-techar,143,4,not-last
1021,image,correct,1,1837.149777,9,5,oko,rojon,oko-rojon,144,4,not-last
1021,ortho,incorrect,0,1839.071761,9,5,wyspa,lakob,wyspa-lakob,145,4,not-last
1021,image,correct,1,1843.333473,9,5,owca,tanek,owca-tanek,146,4,not-last
1021,ortho,correct,1,1845.882551,9,5,indyk,rocepra,indyk-rocepra,147,4,not-last
1021,ortho,correct,1,1848.166224,9,5,dzwonek,owiza,dzwonek-owiza,148,4,not-last
1021,image,correct,1,1850.871936,9,5,torba,wema,torba-wema,149,4,not-last
1021,image,correct,1,1853.095671,9,5,ryba,debota,ryba-debota,150,4,not-last
1021,image,correct,1,1855.609633,9,5,lotnisko,nalet,lotnisko-nalet,151,4,not-last
1021,ortho,correct,1,1857.832377,9,5,lalka,tobyla,lalka-tobyla,152,4,not-last
1021,image,correct,1,1860.673467,9,5,dynia,alo,dynia-alo,153,4,not-last
1021,ortho,correct,1,1862.775383,9,5,kolano,josta,kolano-josta,154,4,not-last
1021,ortho,correct,1,1864.765141,9,5,ucho,abuset,ucho-abuset,155,4,not-last
1021,ortho,correct,1,1867.463232,9,5,foka,stotewal,foka-stotewal,156,4,not-last
1021,image,correct,1,1871.25772,9,5,fartuch,waben,fartuch-waben,157,4,not-last
1021,ortho,correct,1,1873.59675,9,5,kapelusz,abedo,kapelusz-abedo,158,4,not-last
1021,ortho,correct,1,1876.271412,9,5,parasol,honisa,parasol-honisa,159,4,not-last
1021,ortho,correct,1,1879.288993,9,5,kaczka,izodo,kaczka-izodo,160,4,not-last
1021,ortho,correct,1,1885.007559,9,5,cebula,seranak,cebula-seranak,161,5,last
1021,ortho,correct,1,1893.309706,9,5,lustro,ota,lustro-ota,162,5,last
1021,image,correct,1,1895.763791,9,5,palec,nedonim,palec-nedonim,163,5,last
1021,ortho,correct,1,1897.704015,9,5,jajko,ostana,jajko-ostana,164,5,last
1021,ortho,correct,1,1907.736056,9,5,kotwica,deba,kotwica-deba,165,5,last
1021,ortho,correct,1,1910.055529,9,5,papuga,nuketo,papuga-nuketo,166,5,last
1021,image,correct,1,1912.504524,9,5,winda,badipret,winda-badipret,167,5,last
1021,image,correct,1,1915.416724,9,5,krowa,obir,krowa-obir,168,5,last
1021,ortho,correct,1,1918.866251,9,5,ziemniak,beler,ziemniak-beler,169,5,last
1021,image,correct,1,1927.279567,9,5,wyspa,lakob,wyspa-lakob,170,5,last
1021,ortho,correct,1,1930.034292,9,5,dzwonek,owiza,dzwonek-owiza,171,5,last
1021,image,correct,1,1932.311497,9,5,stopa,pakosta,stopa-pakosta,172,5,last
1021,ortho,correct,1,1934.619643,9,5,krawat,lalum,krawat-lalum,173,5,last
1021,image,correct,1,1940.600614,9,5,gazeta,staca,gazeta-staca,174,5,last
1021,ortho,correct,1,1943.809993,9,5,torba,wema,torba-wema,175,5,last
1021,image,correct,1,1946.020783,9,5,ryba,debota,ryba-debota,176,5,last
1021,ortho,correct,1,1950.607387,9,5,cytryna,uwa,cytryna-uwa,177,5,last
1021,image,correct,1,1954.284826,9,5,lotnisko,nalet,lotnisko-nalet,178,5,last
1021,ortho,correct,1,1957.72516,9,5,silnik,sawiko,silnik-sawiko,179,5,last
1021,image,correct,1,1959.845867,9,5,homar,fena,homar-fena,180,5,last
1021,ortho,correct,1,1961.944765,9,5,lalka,tobyla,lalka-tobyla,181,5,last
1021,ortho,correct,1,1965.023334,9,5,samolot,sodem,samolot-sodem,182,5,last
1021,ortho,correct,1,1967.690471,9,5,dynia,alo,dynia-alo,183,5,last
